dataset,method,seed,round,n,norm_missing,fpr,accuracy,floor_n,floor_fp,nonfloor_n,nonfloor_fp,rho_samples_norm,rho_samples_reject,rho_entropy_norm,rho_samples_entropy,rho_samples_norm_nonfloor,rho_samples_reject_nonfloor,accepted_mass_fraction,quartile_gap
mnist,fedavg,2024,12,90,0,0.0,0.6098,51,0,39,0,0.7108704274873433,,-0.5849261499215576,-0.658416730579354,-0.027732793522267207,,1.0,0.0
mnist,fedavg,2024,13,90,0,0.0,0.6125,55,0,35,0,0.654996466562061,,-0.5583614856864567,-0.6744735335879035,-0.1823529411764706,,1.0,0.0
mnist,fedavg,2024,14,90,0,0.0,0.6249,53,0,37,0,0.6931166618270526,,-0.5758005183930451,-0.6780417357578711,-0.15078236130867706,,1.0,0.0
mnist,fedavg,2024,15,90,0,0.0,0.6348,54,0,36,0,0.6695599153210021,,-0.5561208062456451,-0.6769699399986856,-0.12947232947232948,,1.0,0.0
mnist,fedavg,2024,16,90,0,0.0,0.6679,52,0,38,0,0.6840788979800472,,-0.6121649485947843,-0.6730537037270661,0.028121238647554437,,1.0,0.0
mnist,fedavg,2024,17,90,0,0.0,0.6742,52,0,38,0,0.6855356715895354,,-0.5861303748441544,-0.6465174343847893,-0.13885545464492832,,1.0,0.0
mnist,fedavg,2024,18,90,0,0.0,0.6751,53,0,37,0,0.6752528778993507,,-0.6129199597414562,-0.6788095632903167,-0.010905642484589853,,1.0,0.0
mnist,fedavg,2024,19,90,0,0.0,0.6867,52,0,38,0,0.7004607295131599,,-0.6107956779250878,-0.7066819091716209,-0.02177481124849546,,1.0,0.0
mnist,fedavg,2024,20,90,0,0.0,0.7007,54,0,36,0,0.6760486736812111,,-0.5757376335315597,-0.6460637024379807,-0.05302445302445303,,1.0,0.0
mnist,fedavg,2024,21,90,0,0.0,0.71,54,0,36,0,0.703044883248614,,-0.5603469750466616,-0.6675216221952602,-0.047876447876447875,,1.0,0.0
mnist,fedavg,2024,22,90,0,0.0,0.7124,53,0,37,0,0.6542149505464788,,-0.5838637581265267,-0.6609256883538638,-0.19345661450924606,,1.0,0.0
mnist,fedavg,2024,23,90,0,0.0,0.7076,55,0,35,0,0.72416241440936,,-0.5757032806617651,-0.6698159468019825,0.04985994397759104,,1.0,0.0
mnist,fedavg,2024,24,90,0,0.0,0.739,52,0,38,0,0.6676787422505888,,-0.5804690149718977,-0.6522727053499386,-0.06926359557938505,,1.0,0.0
mnist,fedavg,2024,25,90,0,0.0,0.7348,52,0,38,0,0.6794337142063961,,-0.6169388907291405,-0.6760124232510465,-0.03074734653682022,,1.0,0.0
mnist,fedavg,2024,26,90,0,0.0,0.7575,51,0,39,0,0.6813475220480462,,-0.600703652070613,-0.6626179946693904,-0.055870445344129556,,1.0,0.0
mnist,fedavg,2024,27,90,0,0.0,0.7541,53,0,37,0,0.6883185380448186,,-0.6039537565707144,-0.6729535503084931,-0.14319582740635373,,1.0,0.0
mnist,fedavg,2024,28,90,0,0.0,0.755,52,0,38,0,0.6751275280651418,,-0.6073183526824185,-0.660332897900833,-0.029871977240398292,,1.0,0.0
mnist,fedavg,2024,29,90,0,0.0,0.764,53,0,37,0,0.7102607271874193,,-0.599232618596362,-0.6564836189734551,-0.03674727358937885,,1.0,0.0
mnist,fedavg,42,0,90,0,0.0,0.1114,44,0,46,0,0.02497181989259852,,-0.6092633431159115,-0.6107418417505369,-0.06445047502081501,,1.0,0.0
mnist,fedavg,42,1,90,0,0.0,0.2085,50,0,40,0,0.6873366676773177,,-0.6771844709943746,-0.6252613167705413,-0.00075046904315197,,1.0,0.0
mnist,fedavg,42,2,90,0,0.0,0.2162,52,0,38,0,0.6845863040741856,,-0.5958412853244749,-0.6320519555203441,0.024839962831949527,,1.0,0.0
mnist,fedavg,42,3,90,0,0.0,0.2677,47,0,43,0,0.7098255110001813,,-0.627920911662074,-0.6231827220643374,0.08079130172153427,,1.0,0.0
mnist,fedavg,42,4,90,0,0.0,0.287,49,0,41,0,0.6862189698807619,,-0.618634097188012,-0.6567561964509749,0.013154456012978414,,1.0,0.0
mnist,fedavg,42,5,90,0,0.0,0.3387,48,0,42,0,0.7134114522416084,,-0.5880312811178627,-0.6222636977798707,0.15000000049252804,,1.0,0.0
mnist,fedavg,42,6,90,0,0.0,0.3931,48,0,42,0,0.7086122395808996,,-0.611065205693497,-0.6009871864191907,0.15202593242786744,,1.0,0.0
mnist,fedavg,42,7,90,0,0.0,0.4179,47,0,43,0,0.7088901355261251,,-0.6113524199129601,-0.613714610439949,0.07400135941961641,,1.0,0.0
mnist,fedavg,42,8,90,0,0.0,0.4513,51,0,39,0,0.6987734312983055,,-0.5526683609777023,-0.6005732300839062,0.14292944703249355,,1.0,0.0
mnist,fedavg,42,9,90,0,0.0,0.4959,49,0,41,0,0.6866953610235323,,-0.5812477811163955,-0.6041538621007004,0.009495600698110245,,1.0,0.0
mnist,fedavg,42,10,90,0,0.0,0.5113,47,0,43,0,0.7214585737244869,,-0.6054748443777032,-0.6202002436546825,0.1535905765913263,,1.0,0.0
mnist,fedavg,42,11,90,0,0.0,0.5541,49,0,41,0,0.6832257953422218,,-0.610625085552649,-0.6165567734595999,0.020210819834509883,,1.0,0.0
mnist,fedavg,42,12,90,0,0.0,0.5788,48,0,42,0,0.6777793090791387,,-0.5916665671858359,-0.6027667873933061,-0.00016207455482715078,,1.0,0.0
mnist,fedavg,42,13,90,0,0.0,0.5821,49,0,41,0,0.6905514327263361,,-0.5829074435362824,-0.6051079648940436,0.02970642053262013,,1.0,0.0
mnist,fedavg,42,14,90,0,0.0,0.6022,48,0,42,0,0.7044262679511732,,-0.5901410006351597,-0.5970048892572127,0.0849236255305873,,1.0,0.0
mnist,fedavg,42,15,90,0,0.0,0.6208,48,0,42,0,0.6943452891479494,,-0.6232958220373499,-0.6097722269497677,0.013613710962918574,,1.0,0.0
mnist,fedavg,42,16,90,0,0.0,0.6535,47,0,43,0,0.7036213485804399,,-0.6329253538140625,-0.6180304034768054,0.04288734521292661,,1.0,0.0
mnist,fedavg,42,17,90,0,0.0,0.6739,46,0,44,0,0.694461546587097,,-0.6450272953363765,-0.6287904340966278,0.03742335621388014,,1.0,0.0
mnist,fedavg,42,18,90,0,0.0,0.6964,50,0,40,0,0.787657955109651,,-0.6297287081819878,-0.6468674535471284,0.13462801447745826,,1.0,0.0
mnist,fedavg,42,19,90,0,0.0,0.6931,48,0,42,0,0.7005118453307726,,-0.6599842756390031,-0.6251804852482321,-0.01823264861105166,,1.0,0.0
mnist,fedavg,42,20,90,0,0.0,0.688,51,0,39,0,0.7010759498656396,,-0.6033620262407531,-0.6329321631918402,-0.033707865341232546,,1.0,0.0
mnist,fedavg,42,21,90,0,0.0,0.6966,49,0,41,0,0.6918603601382795,,-0.6009699649708794,-0.5977322381150921,-0.014112112910289338,,1.0,0.0
mnist,fedavg,42,22,90,0,0.0,0.7078,49,0,41,0,0.723751444659542,,-0.6066897687281049,-0.6463401142833777,0.08336600034041296,,1.0,0.0
mnist,fedavg,42,23,90,0,0.0,0.7435,48,0,42,0,0.6997287807638705,,-0.602613708306231,-0.61395803362283,0.055510535028299134,,1.0,0.0
mnist,fedavg,42,24,90,0,0.0,0.754,48,0,42,0,0.723197556270428,,-0.6367840155975883,-0.6193125935161563,0.006239870360845305,,1.0,0.0
mnist,fedavg,42,25,90,0,0.0,0.7312,49,0,41,0,0.7778928050716595,,-0.6233406787411795,-0.6593872444611155,0.19531318133177222,,1.0,0.0
mnist,fedavg,42,26,90,0,0.0,0.7553,47,0,43,0,0.6793623054731142,,-0.6105152408038026,-0.6115732451141435,-0.011402250277920488,,1.0,0.0
mnist,fedavg,42,27,90,0,0.0,0.7585,50,0,40,0,0.6940228563039356,,-0.636662556102653,-0.6466522493955303,-0.0849007928135091,,1.0,0.0
mnist,fedavg,42,28,90,0,0.0,0.7663,51,0,39,0,0.7435587825625372,,-0.6008756220583363,-0.5992643056136591,0.11701589289629076,,1.0,0.0
mnist,fedavg,42,29,90,0,0.0,0.7665,50,0,40,0,0.7099420567133944,,-0.5984302308726366,-0.6164492958137625,0.07289614442437983,,1.0,0.0
mnist,flame_hdbscan,137,0,90,0,0.4888888888888889,0.1009,49,8,41,36,0.42850513283167385,0.6820225492739942,-0.9327184706960393,-0.5320360828059001,-0.4385017421602789,0.07559289460184546,0.15236931669430143,0.7530434782608695
mnist,flame_hdbscan,137,1,90,0,0.4888888888888889,0.1879,51,9,39,35,0.6777436162052712,0.7075745035086038,-0.32220470700654474,-0.5885414398543442,0.0674089068825911,0.23279117105961786,0.041435588654729835,0.7806324110671937
mnist,flame_hdbscan,137,2,90,0,0.4888888888888889,0.2085,48,7,42,37,0.6565920553868102,0.7036658257619413,-0.3134488205273084,-0.5373680366735053,0.06652621343489182,0.10008351435948558,0.14670419694996428,0.7295238095238096
mnist,flame_hdbscan,137,3,90,0,0.4888888888888889,0.2102,51,10,39,34,0.646964804184401,0.6489252799557517,-0.3144811536238508,-0.5742806503258144,0.05647773279352227,0.09540527858909349,0.17298689718376142,0.670995670995671
mnist,flame_hdbscan,137,4,90,0,0.4888888888888889,0.2116,51,9,39,35,0.6829128548888473,0.6867634886995273,-0.3658873310590468,-0.5845664362076871,-0.06902834008097167,0.06758453353343745,0.16103693918950795,0.6857707509881422
mnist,flame_hdbscan,137,5,90,0,0.4888888888888889,0.212,48,8,42,36,0.6753329330378759,0.6595415660606975,-0.3852026763009046,-0.5700991202429725,0.10055911190341141,0.07858969928162197,0.15992205261448522,0.675
mnist,flame_hdbscan,137,6,90,0,0.4888888888888889,0.2122,50,9,40,35,0.6812778900835933,0.6574916689439244,-0.37881287954091447,-0.5267991147213655,-0.004127579737335836,0.02946862556669613,0.15728326938828296,0.6790890269151139
mnist,flame_hdbscan,137,7,90,0,0.4888888888888889,0.2124,48,8,42,36,0.6725982126939436,0.6576837024943293,-0.3773159258470522,-0.5262004648711694,0.037517219026010865,0.0673625993842474,0.1627409937203922,0.675
mnist,flame_hdbscan,137,8,90,0,0.4888888888888889,0.2125,50,9,40,35,0.7079726833025104,0.6819302442013111,-0.33674388194105,-0.536739356465054,-0.008442776735459663,0.1997317955076071,0.04964110313562524,0.691699604743083
mnist,flame_hdbscan,137,9,90,0,0.4888888888888889,0.2125,48,8,42,36,0.6679152275298242,0.6586126342775134,-0.3682693199194137,-0.5334123295430387,0.04351349161332146,0.0729761493329347,0.16245106233229226,0.725
mnist,flame_hdbscan,137,10,90,0,0.4888888888888889,0.2127,50,10,40,34,0.662947827124669,0.6184839430523263,-0.3196047609244757,-0.532928470614844,0.010131332082551597,0.048522290593070075,0.1791327124563446,0.6897233201581028
mnist,flame_hdbscan,137,11,90,0,0.4888888888888889,0.2127,49,9,41,35,0.688036884669858,0.6530599478664684,-0.36597022585898503,-0.5339161899909147,0.10905923344947738,0.15163507931514913,0.15962120041500188,0.7321428571428572
mnist,flame_hdbscan,137,12,90,0,0.4888888888888889,0.2127,52,11,38,33,0.6850867287790643,0.6328229978037149,-0.33074270336618317,-0.5597142736036327,0.06816938395885765,0.1100391389852361,0.162752263681013,0.6818181818181818
mnist,flame_hdbscan,137,13,90,0,0.4888888888888889,0.2129,51,10,39,34,0.6791997397781095,0.6404116829884021,-0.3168107482551514,-0.5215588119236416,0.05121457489878543,0.0340733137818191,0.17737700895595632,0.6818181818181819
mnist,flame_hdbscan,137,14,90,0,0.4888888888888889,0.213,48,8,42,36,0.6594518936549748,0.6558258389279611,-0.39198412874337446,-0.5600101467344543,0.04610647435378009,0.05613549948687284,0.16181399934275387,0.7267080745341614
mnist,flame_hdbscan,137,15,90,0,0.4888888888888889,0.213,52,11,38,33,0.6914452249110442,0.6242520316935065,-0.3690091830929174,-0.6085898604715256,0.0038297406718459347,0.04614544538090546,0.16390060309254978,0.733201581027668
mnist,flame_hdbscan,137,16,90,0,0.4888888888888889,0.213,54,13,36,31,0.6610817668618177,0.5850764987181923,-0.24975249352246046,-0.5081728358104525,-0.027799227799227798,0.019329912957275763,0.17909825000613602,0.696969696969697
mnist,flame_hdbscan,137,17,90,0,0.4888888888888889,0.2129,52,11,38,33,0.6774913493937452,0.6242520316935065,-0.32830679272754465,-0.5570044161642199,0.08283181967392493,0.04614544538090546,0.16449359455708013,0.6818181818181819
mnist,flame_hdbscan,137,18,90,0,0.4888888888888889,0.213,52,12,38,32,0.6522955794183202,0.5818733659263653,-0.2899199147947641,-0.5473347999493083,0.07976802713644819,0.04606858606810743,0.19948683322079677,0.6760869565217391
mnist,flame_hdbscan,137,19,90,0,0.4888888888888889,0.213,51,10,39,34,0.7184604716107631,0.6678443843276395,-0.2954447880178877,-0.5528368236222495,0.24554655870445344,0.2316985337163699,0.048298169521429096,0.7391304347826086
mnist,flame_hdbscan,137,20,90,0,0.4888888888888889,0.213,52,11,38,33,0.6872306597515185,0.6280613499647102,-0.3265568252783845,-0.5797012470040146,0.09246088193456614,0.07454264253838574,0.16905631180637828,0.7308488612836439
mnist,flame_hdbscan,137,21,90,0,0.4777777777777778,0.2131,53,11,37,32,0.6879494516000313,0.62723187553487,-0.2895074518102553,-0.5233727963496718,0.08961593172119488,0.0666392487478979,0.16321659602944458,0.6695652173913043
mnist,flame_hdbscan,137,22,90,0,0.4888888888888889,0.2131,50,10,40,34,0.6663298910351957,0.6250635594677766,-0.291225331356907,-0.5276001127241218,0.15928705440900565,0.0909792948620064,0.1689077936333699,0.6956521739130435
mnist,flame_hdbscan,137,23,90,0,0.4888888888888889,0.213,53,13,37,31,0.6662287143243031,0.5735372314075412,-0.3007772606383731,-0.6229345940244685,0.13110478899952582,0.11674546615262996,0.18937490385108455,0.6818181818181819
mnist,flame_hdbscan,137,24,90,0,0.4888888888888889,0.2131,49,9,41,35,0.6736374295737587,0.6399800633598438,-0.36286235637810926,-0.6066883143351518,0.1402439024390244,0.06998542122237653,0.16739948325098591,0.7267080745341614
mnist,flame_hdbscan,137,25,90,0,0.4888888888888889,0.2131,50,10,40,34,0.6791527964499736,0.622243723861155,-0.3213366576324638,-0.5115224710178145,0.036210131332082555,0.07278343588960512,0.1714245926751149,0.7028985507246377
mnist,flame_hdbscan,137,26,90,0,0.4888888888888889,0.2131,50,9,40,35,0.7022846667257154,0.6650112305615818,-0.3771850449707074,-0.5369756565219435,0.06960600375234523,0.08185729324082258,0.15149736991009494,0.7371428571428571
mnist,flame_hdbscan,137,27,90,0,0.4888888888888889,0.2132,49,9,41,35,0.6649546120813543,0.6399800633598438,-0.3126898931016226,-0.5278917933205979,0.013414634146341465,0.06998542122237653,0.17847046031170713,0.6695652173913043
mnist,flame_hdbscan,137,28,90,0,0.4888888888888889,0.2131,50,10,40,34,0.6792160971114005,0.6231836690633622,-0.3074396953430763,-0.5262532347339058,0.17485928705440903,0.07884872221373888,0.17069957706441102,0.6790890269151139
mnist,flame_hdbscan,137,29,90,0,0.4888888888888889,0.2132,51,11,39,33,0.6773067791334197,0.6054113399004096,-0.3050449040525326,-0.5582946489966968,0.13582995951417004,0.08208798329594226,0.17883777239709442,0.6897233201581028
mnist,flame_hdbscan,2024,0,90,0,0.4888888888888889,0.1028,55,10,35,34,0.6203104276930959,0.7236014579854042,-0.9114276895664172,-0.6876180693441408,-0.05882352941176472,-0.2886751345948129,0.1252468663092983,0.7747035573122529
mnist,flame_hdbscan,2024,1,90,0,0.45555555555555555,0.1743,53,9,37,32,0.6830406018843613,0.662795668983115,-0.4876983579251519,-0.6763009262318679,-0.18871503082029395,0.05183052680392058,0.15291430008593046,0.6060606060606061
mnist,flame_hdbscan,2024,2,90,0,0.4888888888888889,0.1934,53,12,37,32,0.7065698627395469,0.6042281869343662,-0.5271935585986031,-0.6854492850772087,-0.20128022759601705,0.029617443887954616,0.129802532732346,0.6007905138339922
mnist,flame_hdbscan,2024,3,90,0,0.4888888888888889,0.1949,51,11,39,33,0.6692252933041669,0.5808165042169555,-0.5430034150687402,-0.6630114780413645,-0.1331983805668016,-0.08208798329594226,0.21701790456609268,0.5742753623188406
mnist,flame_hdbscan,2024,4,90,0,0.4888888888888889,0.1954,52,11,38,33,0.6868458516282576,0.6175857247189,-0.5050041098282786,-0.6876253901244899,-0.14848451690556952,-0.003549649644685036,0.17051961823966066,0.6363636363636365
mnist,flame_hdbscan,2024,5,90,0,0.4888888888888889,0.1961,53,13,37,31,0.6557651136145852,0.5466826453215694,-0.5449141012509869,-0.6724532276332632,-0.20056899004267423,-0.0755411839811135,0.20998425066312998,0.5346320346320346
mnist,flame_hdbscan,2024,6,90,0,0.4888888888888889,0.1962,53,12,37,32,0.6830590562066007,0.5898418015311669,-0.5558296247320164,-0.6733558411216379,-0.18563300142247507,-0.08144797069187519,0.21569056901309738,0.557312252964427
mnist,flame_hdbscan,2024,7,90,0,0.4888888888888889,0.1967,53,12,37,32,0.6938363803943876,0.5927190786118067,-0.5324996631644031,-0.6907125226092881,-0.05144618302513039,-0.05923488777590923,0.2016445524201084,0.5217391304347826
mnist,flame_hdbscan,2024,8,90,0,0.4888888888888889,0.197,53,13,37,31,0.6624086696207553,0.5418871835205031,-0.5028698705660787,-0.6777471928054486,-0.12683736367946893,-0.10987808579071054,0.24594063250891968,0.4575569358178053
mnist,flame_hdbscan,2024,9,90,0,0.4777777777777778,0.1972,53,12,37,31,0.6665424378023722,0.5638848154196421,-0.5288867051508381,-0.6799882986345872,-0.1657183499288762,-0.08240856434303291,0.22043944591601894,0.5454545454545454
mnist,flame_hdbscan,2024,10,90,0,0.4888888888888889,0.1971,53,13,37,31,0.6802909078706963,0.5514781071226359,-0.49145841976233623,-0.6542383400568754,-0.016121384542437174,-0.041204282171516456,0.22359768745310915,0.5416666666666666
mnist,flame_hdbscan,2024,11,90,0,0.4888888888888889,0.1971,54,13,36,31,0.671772414589956,0.5821776886502243,-0.4717162581444305,-0.6741938325536504,-0.059716859716859715,-0.003865982591455153,0.16887602688573564,0.5178571428571428
mnist,flame_hdbscan,2024,12,90,0,0.4888888888888889,0.1975,51,11,39,33,0.7004955470308701,0.5883841459657106,-0.5140618932205796,-0.658416730579354,-0.03117408906882591,-0.0315723012676701,0.19929588545354418,0.5619047619047619
mnist,flame_hdbscan,2024,13,90,0,0.4888888888888889,0.1975,55,14,35,30,0.6548652929952956,0.5385620541937127,-0.49389034922696734,-0.6744735335879035,-0.20392156862745098,-0.21828206253269966,0.2759168035030104,0.4702380952380952
mnist,flame_hdbscan,2024,14,90,0,0.4888888888888889,0.1976,53,13,37,31,0.6680372379037605,0.5418871835205031,-0.4790131806513839,-0.6780417357578711,-0.16334755808440019,-0.10987808579071054,0.23713463293627576,0.5445134575569358
mnist,flame_hdbscan,2024,15,90,0,0.4888888888888889,0.198,54,14,36,30,0.6667989393425178,0.5295159724154739,-0.46590398994307664,-0.6769699399986856,-0.11222651222651223,-0.07174960033341753,0.22015817146830052,0.45454545454545453
mnist,flame_hdbscan,2024,16,90,0,0.4888888888888889,0.1977,52,11,38,33,0.681156188662898,0.6204427134223028,-0.537755630965144,-0.6730537037270661,-0.04540978225188752,0.017748248223425175,0.15345138373449263,0.5879917184265011
mnist,flame_hdbscan,2024,17,90,0,0.4888888888888889,0.198,52,12,38,32,0.667513824483477,0.5618744450025459,-0.5235118906068176,-0.6465174343847893,-0.15701936754568332,-0.09213717213621486,0.2232971198131294,0.487012987012987
mnist,flame_hdbscan,2024,18,90,0,0.4888888888888889,0.198,53,12,37,32,0.679866458459191,0.6051872792945795,-0.5360494110880915,-0.6788095632903167,-0.1337126600284495,0.03702180485994327,0.1534806770457727,0.5652173913043479
mnist,flame_hdbscan,2024,19,90,0,0.4888888888888889,0.1981,52,12,38,32,0.6746969094510163,0.5675884224093515,-0.5412362909201334,-0.7066819091716209,-0.1740890688259109,-0.05264981264926565,0.21322755776272043,0.5059523809523809
mnist,flame_hdbscan,2024,20,90,0,0.4888888888888889,0.198,54,13,36,31,0.6554947413969385,0.5715487184010086,-0.49670388484735,-0.6460637024379807,-0.2550836550836551,-0.08891759960346853,0.22582494439221262,0.5486542443064182
mnist,flame_hdbscan,2024,21,90,0,0.4666666666666667,0.1981,54,11,36,31,0.6735944728114472,0.6055999219508014,-0.48576389950232524,-0.6675216221952602,-0.15984555984555987,-0.10438152996928915,0.21757744747184227,0.5595238095238095
mnist,flame_hdbscan,2024,22,90,0,0.4888888888888889,0.1984,53,13,37,31,0.6436221695810855,0.5457235529613561,-0.5012211545598447,-0.6609256883538638,-0.19321953532479846,-0.08240856434303291,0.23633268028734022,0.5454545454545454
mnist,flame_hdbscan,2024,23,90,0,0.4888888888888889,0.1982,55,14,35,30,0.697852744732414,0.5765438265509547,-0.4766309696091354,-0.6698159468019825,-0.1257703081232493,0.0970142500145332,0.108726430995348,0.5381818181818182
mnist,flame_hdbscan,2024,24,90,0,0.4888888888888889,0.1984,52,11,38,33,0.6773905663138434,0.6071100994730899,-0.5120457027617532,-0.6522727053499386,-0.0953058321479374,-0.08164194182775582,0.1982365582759244,0.5879917184265011
mnist,flame_hdbscan,2024,25,90,0,0.4888888888888889,0.1984,52,12,38,32,0.6499592443842352,0.5704454111127543,-0.526060717456377,-0.6760124232510465,-0.15067294014662436,-0.03290613290579102,0.2004193120908246,0.49166666666666664
mnist,flame_hdbscan,2024,26,90,0,0.4888888888888889,0.1988,51,10,39,34,0.6800370108324916,0.6224385338351088,-0.5300193627196043,-0.6626179946693904,-0.16376518218623481,-0.09540527858909349,0.2075928068145967,0.6086956521739131
mnist,flame_hdbscan,2024,27,90,0,0.4777777777777778,0.1991,53,11,37,32,0.6508747182211544,0.6089956006532135,-0.4870883203309575,-0.6729535503084931,-0.19227121858700805,-0.07404360971988654,0.21450457401080128,0.5879917184265011
mnist,flame_hdbscan,2024,28,90,0,0.4888888888888889,0.2004,52,11,38,33,0.6566017655595746,0.5956821446594788,-0.5135706651456841,-0.660332897900833,-0.100120363278258,-0.16683353330019668,0.22066580577381864,0.5189393939393939
