dataset,seed,round,arm,client,group,samples,stage,norm,l0_distance,l0_threshold,margin,distance_threshold_ratio,unique_examples
har,137,29,B,91,above,169,accepted,0.9490007758140564,1.0227512121200562,1.3423509895801544,-0.31959977746009827,0.7619104243666859,80
har,137,29,B,94,floor,20,accepted,0.5452761650085449,0.5630244612693787,1.3423509895801544,-0.7793265283107758,0.4194316282699469,20
har,137,29,B,95,floor,20,accepted,0.5409708023071289,0.574183464050293,1.3423509895801544,-0.7681675255298615,0.427744657326829,20
har,137,29,B,96,floor,20,accepted,0.07209903001785278,0.0985838994383812,1.3423509895801544,-1.2437670901417732,0.07344122379588305,20
har,137,29,B,97,floor,20,accepted,0.8787930011749268,0.9743281602859497,1.3423509895801544,-0.3680228292942047,0.72583710806567,20
har,137,29,B,98,floor,20,accepted,0.5264797210693359,0.5454921722412109,1.3423509895801544,-0.7968588173389435,0.4063707454127358,20
har,137,29,B,99,floor,20,accepted,0.6393527388572693,0.6525556445121765,1.3423509895801544,-0.6897953450679779,0.48612892572625555,20
har,137,29,C,0,floor,20,accepted,0.14881952106952667,0.04095379263162613,1.3401779532432556,-1.2992241606116295,0.030558473620997263,20
har,137,29,C,1,floor,20,accepted,0.14940816164016724,0.040925074368715286,1.3401779532432556,-1.2992528788745403,0.030537044927261968,20
har,137,29,C,2,above,124,accepted,0.6155168414115906,0.6277979612350464,1.3401779532432556,-0.7123799920082092,0.46844373145802287,20
har,137,29,C,3,floor,20,accepted,1.0192196369171143,1.0919113159179688,1.3401779532432556,-0.24826663732528687,0.8147509912959865,20
har,137,29,C,4,floor,20,accepted,0.158955380320549,0.0513962060213089,1.3401779532432556,-1.2887817472219467,0.0383502846744562,20
har,137,29,C,5,floor,20,accepted,0.1509307622909546,0.043446559458971024,1.3401779532432556,-1.2967313937842846,0.032418500359470574,20
har,137,29,C,6,above,399,accepted,0.58841872215271,0.5994182825088501,1.3401779532432556,-0.7407596707344055,0.44726767893640296,20
har,137,29,C,7,floor,20,accepted,0.1511816829442978,0.04294688627123833,1.3401779532432556,-1.2972310669720173,0.03204565943448485,20
har,137,29,C,8,floor,20,accepted,0.14828592538833618,0.040935322642326355,1.3401779532432556,-1.2992426306009293,0.030544691877121326,20
har,137,29,C,9,above,410,accepted,0.9625285267829895,1.056958556175232,1.3401779532432556,-0.2832193970680237,0.7886703057734777,20
har,137,29,C,10,floor,20,accepted,0.14140678942203522,0.034844834357500076,1.3401779532432556,-1.3053331188857555,0.026000154884785954,20
har,137,29,C,11,floor,20,accepted,0.13684691488742828,0.03163265064358711,1.3401779532432556,-1.3085453025996685,0.02360332116122005,20
har,137,29,C,12,floor,20,accepted,0.4670686423778534,0.5592824816703796,1.3401779532432556,-0.780895471572876,0.4173195658956377,20
har,137,29,C,13,floor,20,accepted,0.1439039558172226,0.03595540672540665,1.3401779532432556,-1.304222546517849,0.026828830185121232,20
har,137,29,C,15,floor,20,accepted,0.15882337093353271,0.051499273627996445,1.3401779532432556,-1.2886786796152592,0.038427190585673524,20
har,137,29,C,16,floor,20,accepted,0.1415727734565735,0.034829698503017426,1.3401779532432556,-1.3053482547402382,0.025988860970835182,20
har,137,29,C,17,floor,20,accepted,0.14413098990917206,0.03602036088705063,1.3401779532432556,-1.304157592356205,0.02687729700364096,20
har,137,29,C,19,floor,20,accepted,0.158425435423851,0.05016712844371796,1.3401779532432556,-1.2900108247995377,0.037433184393395345,20
har,137,29,C,20,floor,20,accepted,0.41548609733581543,0.5091962814331055,1.3401779532432556,-0.8309816718101501,0.3799467676668169,20
har,137,29,C,21,above,412,accepted,0.5220139026641846,0.5512822866439819,1.3401779532432556,-0.7888956665992737,0.411350063855228,20
har,137,29,C,22,above,198,accepted,0.9806019067764282,1.0632179975509644,1.3401779532432556,-0.27695995569229126,0.7933409104201102,20
har,137,29,C,23,above,149,accepted,0.5410820245742798,0.556765079498291,1.3401779532432556,-0.7834128737449646,0.41544115701270057,20
har,137,29,C,24,floor,20,accepted,0.13610605895519257,0.029789455235004425,1.3401779532432556,-1.3103884980082512,0.022227984845529944,20
har,137,29,C,26,floor,20,accepted,0.16225478053092957,0.055245839059352875,1.3401779532432556,-1.2849321141839027,0.04122276368273103,20
har,137,29,C,27,floor,20,accepted,0.30925559997558594,0.3489072024822235,1.3401779532432556,-0.9912707507610321,0.26034393539892337,20
har,137,29,C,28,above,167,accepted,0.6388983726501465,0.6494114995002747,1.3401779532432556,-0.690766453742981,0.48457109589714314,20
har,137,29,C,29,floor,20,accepted,0.1520790010690689,0.04477255418896675,1.3401779532432556,-1.2954053990542889,0.03340791726995384,20
har,137,29,C,30,above,38,accepted,0.5424938201904297,0.5646420121192932,1.3401779532432556,-0.7755359411239624,0.4213186843977317,20
har,137,29,C,31,floor,20,accepted,0.15728650987148285,0.23189066350460052,1.3401779532432556,-1.108287289738655,0.17302975544659632,20
har,137,29,C,32,floor,20,accepted,0.1430097371339798,0.03533727675676346,1.3401779532432556,-1.3048406764864922,0.026367600415487056,20
har,137,29,C,33,floor,20,accepted,0.13763976097106934,0.06372899562120438,1.3401779532432556,-1.2764489576220512,0.047552636921819984,20
har,137,29,C,34,floor,20,accepted,0.1675768941640854,0.1007133424282074,1.3401779532432556,-1.2394646108150482,0.07514923087973446,20
har,137,29,C,35,floor,20,accepted,0.14973613619804382,0.04252031445503235,1.3401779532432556,-1.2976576387882233,0.031727364528070616,20
har,137,29,C,36,floor,20,accepted,0.15360142290592194,0.045820921659469604,1.3401779532432556,-1.294357031583786,0.03419017716907081,20
har,137,29,C,37,floor,20,accepted,0.11209703236818314,0.0975576639175415,1.3401779532432556,-1.2426202893257141,0.07279455961907905,20
har,137,29,C,38,floor,20,accepted,0.14448092877864838,0.03649380803108215,1.3401779532432556,-1.3036841452121735,0.027230568853014225,20
har,137,29,C,39,above,218,accepted,0.8769530653953552,0.9812601804733276,1.3401779532432556,-0.358917772769928,0.732186481727042,20
har,137,29,C,40,floor,20,accepted,0.1515108346939087,0.04411963373422623,1.3401779532432556,-1.2960583195090294,0.03292072789845251,20
har,137,29,C,41,floor,20,accepted,0.17220552265644073,0.0656624436378479,1.3401779532432556,-1.2745155096054077,0.048995316986780425,20
har,137,29,C,42,floor,20,accepted,0.13876968622207642,0.03214685991406441,1.3401779532432556,-1.3080310933291912,0.023987008468739846,20
har,137,29,C,43,above,291,accepted,0.5315852165222168,0.6182343363761902,1.3401779532432556,-0.7219436168670654,0.46130764566007937,20
har,137,29,C,44,floor,20,accepted,0.9771585464477539,1.0721486806869507,1.3401779532432556,-0.26802927255630493,0.8000047143682157,20
har,137,29,C,45,floor,20,accepted,0.14576129615306854,0.03869500011205673,1.3401779532432556,-1.3014829531311989,0.02887303138990916,20
har,137,29,C,46,floor,20,accepted,0.1562015265226364,0.047662582248449326,1.3401779532432556,-1.2925153709948063,0.03556436824908587,20
har,137,29,C,47,floor,20,accepted,0.9535066485404968,1.0483213663101196,1.3401779532432556,-0.291856586933136,0.7822254975715445,20
har,137,29,C,48,above,189,accepted,0.5353585481643677,0.5539234280586243,1.3401779532432556,-0.7862545251846313,0.41332080319491843,20
har,137,29,C,49,floor,20,accepted,0.08513393253087997,0.1391054093837738,1.3401779532432556,-1.2010725438594818,0.10379622276813025,20
har,137,29,C,50,floor,20,accepted,0.9613001942634583,1.0552438497543335,1.3401779532432556,-0.2849341034889221,0.7873908440297974,20
har,137,29,C,51,floor,20,accepted,0.1511894166469574,0.04385749623179436,1.3401779532432556,-1.2963204570114613,0.03272512887236982,20
har,137,29,C,52,floor,20,accepted,0.9786899089813232,1.07358717918396,1.3401779532432556,-0.26659077405929565,0.8010780781655593,20
har,137,29,C,53,floor,20,accepted,0.14772221446037292,0.03958306089043617,1.3401779532432556,-1.3005948923528194,0.029535675314344954,20
har,137,29,C,54,floor,20,accepted,0.9524059891700745,1.0474470853805542,1.3401779532432556,-0.2927308678627014,0.7815731357508999,20
har,137,29,C,55,floor,20,accepted,0.15699245035648346,0.04936330392956734,1.3401779532432556,-1.2908146493136883,0.036833395005571624,20
har,137,29,C,56,above,90,accepted,0.9519585967063904,1.0456736087799072,1.3401779532432556,-0.2945043444633484,0.780249821487779,20
har,137,29,C,57,floor,20,accepted,0.8786913752555847,0.9786757826805115,1.3401779532432556,-0.36150217056274414,0.7302580827509495,20
har,137,29,C,58,floor,20,accepted,0.14631155133247375,0.03886156156659126,1.3401779532432556,-1.3013163916766644,0.02899731447793598,20
har,137,29,C,59,floor,20,accepted,0.9607461094856262,1.0554231405258179,1.3401779532432556,-0.28475481271743774,0.7875246253467117,20
har,137,29,C,60,floor,20,accepted,0.13776004314422607,0.03350567817687988,1.3401779532432556,-1.3066722750663757,0.025000917300419333,20
har,137,29,C,61,floor,20,accepted,0.9561415314674377,1.0505766868591309,1.3401779532432556,-0.28960126638412476,0.7839083491238724,20
har,137,29,C,62,floor,20,accepted,0.545472264289856,0.5771702527999878,1.3401779532432556,-0.7630077004432678,0.4306668762929766,20
har,137,29,C,63,floor,20,accepted,0.16162414848804474,0.054376982152462006,1.3401779532432556,-1.2858009710907936,0.04057444910272453,20
har,137,29,C,64,floor,20,accepted,0.9686480164527893,1.063560128211975,1.3401779532432556,-0.2766178250312805,0.7935961979065091,20
har,137,29,C,65,floor,20,accepted,0.5092796683311462,0.5558133721351624,1.3401779532432556,-0.7843645811080933,0.41473102194382744,20
har,137,29,C,66,floor,20,accepted,0.15233786404132843,0.08515419065952301,1.3401779532432556,-1.2550237625837326,0.06353946537730179,20
har,137,29,C,67,floor,20,accepted,0.9360740184783936,1.029444932937622,1.3401779532432556,-0.31073302030563354,0.7681404774987874,20
har,137,29,C,68,above,127,accepted,0.5398420095443726,0.5694642663002014,1.3401779532432556,-0.7707136869430542,0.42491690370080126,20
har,137,29,C,69,floor,20,accepted,0.546979546546936,0.5783189535140991,1.3401779532432556,-0.7618589997291565,0.4315240018048025,20
har,137,29,C,71,above,414,accepted,0.1602632999420166,0.052368879318237305,1.3401779532432556,-1.2878090739250183,0.039076063885026345,20
har,137,29,C,72,floor,20,accepted,0.9636344313621521,1.0585607290267944,1.3401779532432556,-0.2816172242164612,0.7898657983927118,20
har,137,29,C,73,floor,20,accepted,0.5489011406898499,0.5824850797653198,1.3401779532432556,-0.7576928734779358,0.43463263841618577,20
har,137,29,C,75,floor,20,accepted,0.942398726940155,1.0366344451904297,1.3401779532432556,-0.3035435080528259,0.7735050727269129,20
har,137,29,C,76,floor,20,accepted,0.5732254981994629,0.6058447957038879,1.3401779532432556,-0.7343331575393677,0.45206294748972126,20
har,137,29,C,78,floor,20,accepted,0.9517108798027039,1.044289469718933,1.3401779532432556,-0.2958884835243225,0.7792170190471595,20
har,137,29,C,79,floor,20,accepted,0.48829880356788635,0.5023638010025024,1.3401779532432556,-0.8378141522407532,0.3748485787180521,20
har,137,29,C,80,floor,20,accepted,0.5267724990844727,0.5571104884147644,1.3401779532432556,-0.7830674648284912,0.41569889063355103,20
har,137,29,C,81,above,407,accepted,0.5089472532272339,0.5270090699195862,1.3401779532432556,-0.8131688833236694,0.393238128297973,20
har,137,29,C,82,floor,20,accepted,0.1486542671918869,0.04040532559156418,1.3401779532432556,-1.2997726276516914,0.03014922420845869,20
har,137,29,C,84,floor,20,accepted,0.9485628008842468,1.0437641143798828,1.3401779532432556,-0.2964138388633728,0.7788250148825043,20
har,137,29,C,85,above,283,accepted,1.0898996591567993,1.1610300540924072,1.3401779532432556,-0.1791478991508484,0.8663252900726301,20
har,137,29,C,87,above,208,accepted,0.5271111726760864,0.5548028945922852,1.3401779532432556,-0.7853750586509705,0.41397703435551364,20
har,137,29,C,88,floor,20,accepted,0.6446799635887146,0.6585111021995544,1.3401779532432556,-0.6816668510437012,0.49136094248226164,20
har,137,29,C,89,floor,20,accepted,0.5367053151130676,0.5683587193489075,1.3401779532432556,-0.7718192338943481,0.42409197821339234,20
har,137,29,C,90,floor,20,accepted,0.15674102306365967,0.04855596646666527,1.3401779532432556,-1.2916219867765903,0.036230984362307206,20
har,137,29,C,91,above,169,accepted,1.0624183416366577,1.1335763931274414,1.3401779532432556,-0.2066015601158142,0.8458402038208176,20
har,137,29,C,94,floor,20,accepted,0.5429975390434265,0.5606929063796997,1.3401779532432556,-0.7794850468635559,0.4183719818870415,20
har,137,29,C,95,floor,20,accepted,0.5452360510826111,0.5782504677772522,1.3401779532432556,-0.7619274854660034,0.4314728998323508,20
har,137,29,C,96,floor,20,accepted,0.07620833814144135,0.09237073361873627,1.3401779532432556,-1.2478072196245193,0.06892423009585956,20
har,137,29,C,97,floor,20,accepted,0.8793491721153259,0.9747469425201416,1.3401779532432556,-0.365431010723114,0.7273265017986872,20
har,137,29,C,98,floor,20,accepted,0.525706946849823,0.5451332330703735,1.3401779532432556,-0.7950447201728821,0.40676182722685517,20
har,137,29,C,99,floor,20,accepted,0.6387403011322021,0.6527823805809021,1.3401779532432556,-0.6873955726623535,0.48708634476575036,20
har,2024,0,A,0,floor,20,accepted,0.32863232493400574,0.23727650940418243,0.7444582134485245,-0.507181704044342,0.3187237444866862,20
har,2024,0,A,1,floor,20,accepted,0.2889474034309387,0.20242410898208618,0.7444582134485245,-0.5420341044664383,0.2719079530930352,20
har,2024,0,A,2,floor,20,accepted,0.23503649234771729,0.16090740263462067,0.7444582134485245,-0.5835508108139038,0.21614027453502815,20
har,2024,0,A,4,floor,20,accepted,0.33229315280914307,0.24191275238990784,0.7444582134485245,-0.5025454610586166,0.3249514183869433,20
har,2024,0,A,5,floor,20,accepted,0.32978975772857666,0.23882128298282623,0.7444582134485245,-0.5056369304656982,0.32079877509382804,20
har,2024,0,A,6,floor,20,accepted,0.3131670355796814,0.22327150404453278,0.7444582134485245,-0.5211867094039917,0.29991139866706684,20
har,2024,0,A,7,floor,20,accepted,0.326164573431015,0.23582151532173157,0.7444582134485245,-0.5086366981267929,0.3167693109722638,20
har,2024,0,A,8,floor,20,accepted,0.32354819774627686,0.23229514062404633,0.7444582134485245,-0.5121630728244781,0.3120324773475125,20
har,2024,0,A,9,above,273,accepted,0.32031577825546265,0.3546799421310425,0.7444582134485245,-0.389778271317482,0.47642693132240765,160
har,2024,0,A,10,floor,20,accepted,0.24408915638923645,0.16879600286483765,0.7444582134485245,-0.5756622105836868,0.2267367057217766,20
har,2024,0,A,11,floor,20,accepted,0.3204866349697113,0.2297879159450531,0.7444582134485245,-0.5146702975034714,0.3086646258903043,20
har,2024,0,A,13,floor,20,accepted,0.2418861985206604,0.26562145352363586,0.7444582134485245,-0.4788367599248886,0.3567983383421993,20
har,2024,0,A,14,above,449,accepted,0.23436234891414642,0.2759339511394501,0.7444582134485245,-0.4685242623090744,0.37065069087122043,160
har,2024,0,A,15,floor,20,accepted,0.3261723518371582,0.3365488052368164,0.7444582134485245,-0.40790940821170807,0.4520721232664418,20
har,2024,0,A,17,floor,20,accepted,0.362483948469162,0.3716275691986084,0.7444582134485245,-0.3728306442499161,0.4991919794626654,20
har,2024,0,A,18,above,78,accepted,0.17934291064739227,0.22744350135326385,0.7444582134485245,-0.5170147120952606,0.3055154705053038,78
har,2024,0,A,19,above,205,accepted,0.32600298523902893,0.3455886244773865,0.7444582134485245,-0.398869588971138,0.4642149394477494,160
har,2024,0,A,20,floor,20,accepted,0.3203711211681366,0.2307945191860199,0.7444582134485245,-0.5136636942625046,0.31001675448903915,20
har,2024,0,A,21,floor,20,accepted,0.314022421836853,0.32820186018943787,0.7444582134485245,-0.4162563532590866,0.440860016399203,20
har,2024,0,A,23,floor,20,accepted,0.2097167819738388,0.21872083842754364,0.7444582134485245,-0.5257373750209808,0.2937986773151064,20
har,2024,0,A,24,floor,20,accepted,0.3196081519126892,0.22867617011070251,0.7444582134485245,-0.515782043337822,0.30717126358431174,20
har,2024,0,A,26,floor,20,accepted,0.28948670625686646,0.2912670969963074,0.7444582134485245,-0.4531911164522171,0.39124707301848716,20
har,2024,0,A,27,above,91,accepted,0.32953593134880066,0.2383832335472107,0.7444582134485245,-0.5060749799013138,0.3202103613619325,91
har,2024,0,A,28,floor,20,accepted,0.3286989629268646,0.23774731159210205,0.7444582134485245,-0.5067109018564224,0.319356153639295,20
har,2024,0,A,29,floor,20,accepted,0.3437820076942444,0.35346901416778564,0.7444582134485245,-0.39098919928073883,0.47480034175514707,20
har,2024,0,A,30,floor,20,accepted,0.31071576476097107,0.3097067177295685,0.7444582134485245,-0.434751495718956,0.4160162546866482,20
